student_id,course_id,date
S07930,C011,2025-02-21
S00769,C019,2025-11-13
S03369,C015,2024-12-10
S09564,C036,2024-10-26
S09860,C048,2024-10-15
S09905,C001,2025-08-19
S01594,C012,2025-07-19
S06745,C040,2025-08-11
S01212,C031,2025-07-28
S04405,C012,2024-01-11
S02981,C008,2024-10-12
S03998,C033,2024-03-24
S06257,C026,2024-07-13
S03018,C034,2024-10-17
S09300,C015,2025-01-30
S08959,C033,2024-02-23
S00247,C014,2024-10-12
S02649,C033,2025-04-10
S08364,C046,2024-03-26
S04723,C007,2025-10-23
S04412,C039,2024-03-10
S06698,C028,2025-09-25
S01852,C033,2024-10-01
S07937,C043,2023-12-27
S04014,C029,2025-01-03
S05912,C043,2025-06-20
S05832,C002,2024-06-19
S00701,C040,2024-04-04
S01980,C006,2024-12-11
S05059,C024,2024-04-08
S06575,C012,2025-07-14
S05548,C031,2025-10-01
S03019,C019,2025-07-30
S04587,C018,2024-05-05
S05093,C030,2025-10-30
S09604,C035,2024-12-09
S03129,C007,2025-06-16
S05605,C040,2024-01-27
S08608,C048,2025-07-27
S06139,C018,2024-10-31
S01770,C040,2025-07-30
S08007,C021,2025-11-04
S09794,C043,2025-05-25
S05855,C046,2025-06-04
S09169,C017,2024-08-04
S00368,C042,2024-07-07
S02264,C001,2025-03-20
S08247,C023,2024-03-19
S01645,C015,2024-03-11
S08093,C018,2025-11-24
S04712,C049,2024-02-07
S05024,C042,2024-11-29
S08938,C047,2024-10-28
S01546,C012,2024-05-20
S06060,C047,2025-05-11
S03400,C009,2024-07-04
S06131,C040,2024-05-29
S09585,C010,2024-10-28
S06944,C046,2025-03-15
S03486,C018,2025-10-27
S05004,C013,2024-03-31
S02508,C008,2024-11-13
S08828,C002,2024-09-21
S08658,C035,2025-09-08
S00651,C010,2025-03-04
S01032,C045,2025-11-22
S06439,C038,2025-05-20
S04621,C043,2024-12-11
S00790,C029,2024-03-20
S02276,C014,2025-09-14
S03349,C044,2024-02-27
S08684,C016,2023-12-28
S03855,C002,2024-06-01
S06808,C016,2024-01-11
S00253,C022,2024-05-11
S07417,C035,2024-07-05
S08372,C012,2025-05-05
S09208,C037,2024-04-24
S01438,C045,2025-10-10
S08939,C029,2025-09-10
S09796,C027,2024-11-14
S04244,C026,2024-12-22
S08633,C026,2024-11-02
S05024,C014,2025-07-08
S06062,C021,2024-05-22
S08692,C013,2023-12-31
S06669,C018,2024-01-27
S07770,C043,2025-02-04
S09189,C010,2024-12-14
S04839,C050,2024-10-13
S02682,C024,2024-12-10
S02513,C014,2024-01-27
S04307,C041,2025-02-18
S08161,C016,2024-12-22
S08561,C044,2025-08-16
S06123,C025,2024-12-25
S03757,C008,2024-05-29
S00349,C041,2025-06-27
S00785,C047,2024-02-12
S01212,C033,2025-04-18
S08097,C005,2025-07-20
S03335,C032,2025-07-10
S01481,C035,2025-10-05
S06653,C018,2025-11-23
S08163,C014,2024-07-22
S01402,C002,2024-06-16
S05286,C042,2025-09-04
S02579,C046,2025-07-05
S05535,C031,2024-05-18
S07808,C025,2025-01-22
S06126,C022,2025-04-19
S01800,C017,2024-11-12
S05948,C015,2024-04-03
S08126,C005,2025-02-09
S09186,C011,2024-11-01
S03585,C004,2025-02-11
S04504,C002,2024-06-25
S07296,C015,2024-04-02
S04326,C032,2024-05-06
S07918,C028,2025-04-02
S03723,C019,2024-06-12
S07022,C033,2024-02-14
S05333,C017,2024-07-13
S04489,C042,2024-07-30
S01137,C009,2024-12-09
S08200,C022,2025-11-15
S06044,C006,2025-08-24
S08687,C006,2025-11-24
S00130,C001,2024-12-22
S00927,C005,2024-06-03
S08801,C012,2025-04-27
S08457,C012,2025-01-13
S07716,C032,2025-08-14
S01216,C001,2025-05-26
S09548,C021,2025-02-01
S09396,C047,2024-11-05
S09637,C042,2023-12-15
S03529,C035,2024-12-28
S02193,C023,2024-01-13
S06042,C049,2024-07-19
S08031,C047,2024-06-14
S02963,C036,2025-11-07
S04129,C039,2024-04-11
S03911,C050,2025-01-14
S01713,C005,2024-04-03
S04322,C032,2024-05-17
S06421,C039,2025-01-23
S07480,C025,2024-04-19
S01404,C049,2024-11-14
S05957,C049,2024-06-26
S05284,C004,2025-05-22
S09582,C005,2024-07-12
S05948,C019,2023-12-24
S06025,C050,2025-09-04
S08531,C019,2025-07-19
S03405,C027,2024-12-31
S05988,C011,2024-05-14
S01053,C030,2024-04-20
S02656,C016,2025-03-06
S03151,C017,2023-12-24
S02934,C041,2025-07-10
S01653,C019,2025-04-21
S06338,C041,2025-11-03
S02404,C019,2024-11-30
S08766,C005,2024-11-19
S05727,C020,2025-01-20
S03303,C010,2024-03-10
S01182,C011,2024-05-26
S08327,C013,2024-03-12
S05669,C004,2024-12-12
S07915,C018,2024-04-20
S04379,C008,2025-01-24
S06850,C036,2024-05-20
S03526,C023,2024-09-16
S04971,C009,2024-11-28
S02590,C013,2025-12-02
S01378,C002,2025-07-29
S04922,C043,2023-12-26
S07895,C004,2024-03-11
S07605,C030,2023-12-26
S06774,C050,2024-03-05
S00336,C014,2025-07-17
S09352,C011,2025-11-04
S07532,C009,2025-01-14
S01510,C021,2024-04-30
S05755,C041,2025-10-15
S01058,C036,2024-07-02
S05310,C007,2025-07-08
S05388,C032,2024-09-04
S06369,C015,2024-06-16
S03684,C016,2024-12-11
S01094,C048,2025-07-23
S07842,C033,2025-03-29
S05309,C043,2024-04-17
S02932,C008,2025-03-12
S04179,C007,2024-04-14
S07442,C003,2024-03-21
S03522,C019,2024-12-25
S08804,C025,2023-12-20
S04954,C042,2025-09-26
S00070,C010,2024-10-31
S06728,C005,2024-01-24
S03063,C015,2023-12-09
S08255,C015,2024-11-15
S05329,C029,2024-10-09
S08127,C049,2024-04-23
S03242,C047,2023-12-18
S09550,C027,2025-08-07
S03762,C012,2025-03-17
S05927,C002,2025-06-06
S08407,C014,2024-02-22
S08763,C025,2025-03-20
S08243,C049,2024-11-11
S03424,C010,2025-06-04
S01574,C018,2025-09-05
S02697,C008,2025-01-28
S07925,C018,2024-05-08
S05864,C014,2025-07-15
S07589,C015,2025-09-24
S06187,C003,2025-09-05
S00306,C024,2025-03-14
S01842,C048,2025-02-23
S05426,C018,2024-03-25
S03585,C036,2025-04-25
S09747,C046,2025-02-03
S03953,C038,2024-02-11
S05881,C029,2025-08-08
S02056,C042,2025-07-16
S00417,C042,2025-08-05
S06755,C034,2025-03-12
S02468,C007,2025-09-11
S08658,C005,2025-10-01
S02929,C036,2024-07-04
S08329,C010,2024-01-09
S00420,C026,2025-04-19
S00398,C041,2024-04-01
S09569,C021,2025-09-25
S07829,C036,2023-12-16
S02203,C040,2024-01-29
S00970,C026,2025-01-28
S02512,C007,2025-01-27
S05425,C014,2025-03-09
S04771,C036,2024-07-29
S04427,C011,2024-02-17
S04628,C007,2024-11-23
S06011,C029,2025-01-14
S01325,C021,2025-12-04
S03182,C022,2025-11-11
S02322,C001,2024-12-30
S04271,C011,2024-10-29
S00310,C045,2023-12-20
S03620,C048,2024-12-30
S00103,C043,2024-12-02
S01374,C044,2025-01-08
S06702,C016,2025-02-17
S07870,C004,2024-01-26
S06542,C027,2024-04-19
S07891,C013,2024-04-26
S03009,C045,2024-12-08
S03133,C034,2024-06-23
S08982,C003,2025-01-05
S01487,C049,2025-07-27
S00628,C027,2024-11-22
S02772,C007,2023-12-05
S07014,C013,2025-01-28
S03866,C002,2025-07-14
S04552,C028,2025-11-10
S03518,C047,2024-07-29
S02258,C007,2024-03-21
S04761,C007,2024-11-25
S05395,C041,2025-01-31
S05879,C008,2025-03-13
S04000,C014,2024-09-01
S00064,C004,2024-06-22
S09683,C049,2024-05-29
S00357,C023,2025-08-21
S06172,C021,2024-09-04
S00542,C004,2025-01-16
S00130,C040,2023-12-21
S00737,C046,2024-08-15
S06066,C033,2024-09-24
S02448,C033,2025-08-23
S00186,C001,2025-05-26
S05028,C029,2024-12-09
S05050,C032,2025-05-09
S05324,C009,2024-08-23
S04049,C010,2024-05-09
S01553,C036,2024-12-17
S03874,C018,2024-07-16
S04657,C022,2025-07-08
S00768,C025,2025-03-08
S06327,C009,2024-08-23
S09854,C024,2025-03-20
S00472,C046,2024-04-26
S01947,C036,2024-04-28
S02675,C003,2024-11-07
S08842,C022,2025-07-12
S08181,C036,2025-08-04
S05443,C045,2024-04-05
S05689,C031,2024-03-20
S02215,C016,2025-08-30
S03107,C003,2025-07-24
S01732,C017,2024-04-17
S06409,C048,2025-04-25
S06458,C049,2024-02-09
S00613,C020,2024-10-21
S09683,C012,2025-04-29
S04461,C005,2025-03-22
S05071,C048,2024-01-08
S02121,C037,2024-03-27
S09998,C008,2025-03-14
S04084,C047,2024-05-08
S06116,C046,2024-08-06
S08783,C004,2024-09-22
S06147,C019,2025-10-06
S05044,C022,2025-11-20
S08297,C022,2024-08-04
S03242,C033,2024-07-24
S06126,C014,2024-05-31
S05151,C024,2025-05-19
S06325,C017,2024-05-01
S08556,C047,2025-11-14
S04266,C043,2024-10-03
S05320,C042,2025-11-28
S05462,C016,2025-03-02
S09964,C019,2024-04-12
S03700,C037,2025-07-06
S03828,C022,2025-07-13
S00704,C032,2024-02-22
S03285,C028,2025-01-30
S03278,C044,2025-03-27
S02764,C047,2025-03-27
S09341,C037,2025-03-12
S07527,C005,2025-07-19
S07560,C011,2024-06-10
S00428,C011,2025-07-29
S06732,C014,2025-09-21
S00469,C035,2025-07-08
S05858,C018,2024-06-15
S05945,C018,2024-01-10
S06313,C030,2025-03-10
S08819,C014,2025-06-22
S06553,C031,2024-06-03
S00237,C031,2024-06-18
S06478,C037,2024-04-05
S09405,C020,2025-05-03
S04322,C025,2024-08-23
S04672,C027,2025-05-15
S01982,C038,2025-04-07
S02969,C020,2024-12-01
S01361,C027,2024-03-30
S01324,C005,2024-01-12
S01219,C004,2025-09-08
S05401,C046,2025-08-19
S06660,C002,2024-06-26
S00187,C029,2024-02-25
S02505,C035,2024-09-13
S01797,C045,2025-01-12
S06776,C005,2025-07-31
S02317,C050,2025-09-22
S04553,C005,2024-11-13
S00074,C009,2025-05-16
S07817,C043,2025-08-17
S06648,C014,2025-09-28
S06189,C048,2025-09-18
S06664,C026,2025-03-06
S04953,C024,2025-08-26
S08320,C013,2023-12-27
S06257,C031,2024-03-23
S08483,C050,2025-10-11
S04852,C027,2024-11-09
S00432,C015,2024-07-24
S08832,C037,2024-11-25
S04988,C041,2025-04-19
S00299,C029,2025-02-18
S09848,C041,2024-08-09
S05908,C046,2023-12-29
S08211,C001,2024-09-27
S06536,C031,2024-04-17
S00161,C003,2024-05-20
S05601,C010,2025-08-24
S01202,C007,2025-05-25
S02243,C017,2025-04-15
S08811,C012,2024-01-18
S02393,C028,2025-06-23
S07267,C033,2024-12-31
S08536,C050,2025-10-04
S08836,C002,2023-12-31
S08127,C012,2024-12-31
S07392,C039,2025-03-25
S01868,C023,2024-02-19
S01537,C015,2025-07-25
S03390,C035,2024-03-09
S04644,C050,2024-10-05
S08232,C017,2024-02-24
S09885,C015,2024-04-01
S04870,C038,2023-12-07
S03077,C038,2024-06-12
S01414,C019,2024-03-29
S08563,C039,2024-09-30
S08938,C003,2025-07-16
S04800,C024,2025-05-15
S04500,C001,2024-02-05
S00980,C011,2024-04-21
S07982,C036,2024-10-14
S00181,C022,2025-10-05
S01464,C046,2024-07-10
S05362,C015,2023-12-21
S00611,C042,2025-05-28
S03972,C036,2024-08-21
S06045,C048,2025-01-10
S07798,C033,2024-11-27
S01826,C004,2025-05-10
S06480,C041,2025-08-28
S06817,C050,2024-11-10
S08558,C025,2025-11-22
S09737,C010,2024-06-04
S02142,C023,2025-05-24
S04435,C003,2025-05-13
S06093,C015,2025-08-13
S06962,C015,2024-06-20
S04565,C036,2024-04-11
S00633,C048,2025-04-24
S01409,C034,2025-08-16
S02423,C029,2024-02-04
S07434,C026,2024-05-01
S02188,C042,2024-05-25
S02757,C009,2025-11-02
S08803,C044,2025-01-05
S08527,C035,2025-10-07
S07234,C038,2025-09-09
S07746,C040,2025-08-16
S03408,C048,2025-07-26
S00434,C038,2025-09-23
S04237,C037,2023-12-18
S04679,C001,2023-12-14
S05676,C017,2025-05-18
S01883,C048,2024-04-20
S09072,C036,2024-07-21
S01933,C028,2024-04-10
S01006,C030,2024-01-31
S04093,C030,2024-04-15
S05908,C029,2025-11-07
S01135,C012,2025-04-04
S07576,C047,2025-08-16
S06619,C041,2025-03-31
S06271,C017,2025-06-21
S07389,C024,2025-01-25
S03481,C045,2024-05-12
S09759,C007,2025-04-24
S07367,C003,2024-11-24
S06596,C023,2024-12-14
S03549,C010,2025-11-02
S09245,C047,2025-01-29
S05260,C047,2024-10-18
S04379,C003,2025-02-01
S02942,C024,2024-08-12
S03877,C012,2024-12-07
S01151,C048,2025-06-09
S00744,C029,2024-01-24
S03599,C018,2024-10-05
S05105,C049,2024-12-23
S07131,C007,2024-10-26
S09291,C048,2024-10-25
S02575,C028,2024-03-31
S05060,C043,2025-06-15
S02166,C032,2024-01-30
S06269,C003,2023-12-21
S06027,C003,2024-11-12
S02470,C041,2024-10-10
S03140,C050,2024-03-17
S00806,C042,2023-12-15
S00351,C039,2025-11-12
S06260,C035,2025-03-20
S06734,C025,2024-07-12
S09171,C043,2025-06-14
S06756,C048,2024-03-16
S03920,C011,2024-07-24
S09814,C005,2024-03-31
S03628,C046,2025-05-27
S06047,C048,2025-10-17
S02599,C007,2024-04-11
S07912,C045,2025-02-09
S07784,C013,2024-10-30
S02380,C019,2025-11-20
S00877,C033,2024-04-15
S03427,C040,2024-09-05
S04812,C049,2024-01-01
S09030,C006,2024-01-27
S06395,C015,2025-01-24
S08311,C008,2024-06-05
S03256,C041,2024-12-30
S06149,C035,2025-05-07
S08465,C046,2025-01-28
S09878,C039,2023-12-28
S09451,C022,2024-12-15
S00896,C049,2025-08-19
S01628,C042,2025-08-20
S08586,C009,2025-09-15
S03850,C041,2025-05-28
S00782,C019,2024-03-10
S08811,C004,2025-04-29
S07001,C019,2024-03-21
S05413,C004,2025-11-20
S01387,C029,2024-12-11
S09193,C020,2024-01-02
S09826,C040,2025-07-07
S01612,C033,2025-05-09
S08596,C049,2025-10-26
S07239,C017,2024-10-20
S09501,C017,2025-11-15
S02624,C042,2024-12-28
S08923,C008,2025-01-15
S04620,C003,2024-09-19
S06240,C036,2025-08-07
S06365,C011,2025-07-15
S08793,C028,2024-07-13
S08256,C023,2024-04-17
S08400,C003,2025-07-08
S08839,C029,2025-11-18
S07006,C014,2024-03-12
S01637,C003,2025-09-23
S02606,C007,2025-01-18
S03502,C037,2025-08-24
S03348,C029,2025-05-03
S07627,C018,2023-12-23
S04343,C027,2025-03-08
S08415,C042,2024-04-25
S07158,C006,2024-06-10
S04110,C023,2024-09-11
S06261,C048,2025-02-14
S07818,C016,2025-01-13
S00313,C023,2025-08-26
S07879,C028,2023-12-15
S00694,C014,2025-07-31
S09987,C012,2025-07-02
S01293,C049,2025-09-21
S06683,C045,2024-05-11
S08796,C044,2024-12-19
S03133,C017,2025-12-04
S03467,C029,2024-06-18
S06861,C016,2025-05-18
S09672,C033,2024-08-13
S06151,C028,2024-05-27
S00321,C046,2024-04-21
S02370,C032,2025-10-03
S03265,C040,2025-02-15
S09218,C046,2025-09-17
S00842,C033,2024-03-13
S09995,C040,2025-05-20
S07780,C018,2024-11-25
S03213,C041,2024-01-17
S07566,C028,2024-11-18
S09200,C045,2025-09-19
S09615,C003,2025-10-24
S07035,C031,2024-10-13
S05781,C001,2025-05-04
S02799,C033,2024-11-26
S08438,C027,2024-05-26
S00464,C013,2024-08-31
S08314,C018,2025-03-23
S03643,C019,2024-03-30
S05459,C046,2024-01-26
S08187,C042,2025-07-25
S03715,C031,2024-06-15
S07904,C017,2025-01-25
S01765,C017,2025-05-08
S09080,C018,2024-08-18
S07611,C023,2025-09-02
S00855,C032,2024-05-30
S06961,C003,2025-10-16
S05574,C040,2024-12-13
S05919,C010,2025-05-31
S08599,C001,2024-01-09
S02570,C032,2025-09-03
S07745,C032,2024-09-19
S02722,C004,2024-01-23
S02092,C024,2024-10-25
S09155,C038,2024-08-22
S06089,C044,2024-04-17
S01819,C042,2025-11-18
S01882,C012,2025-02-05
S03362,C046,2025-08-26
S04746,C018,2024-09-30
S00001,C042,2025-01-01
S03386,C040,2024-12-12
S03323,C049,2024-07-05
S06950,C039,2025-07-26
S08927,C007,2023-12-26
S08744,C014,2024-11-02
S04334,C044,2025-08-06
S07064,C002,2025-05-07
S09577,C004,2024-08-01
S09472,C012,2024-04-24
S04376,C007,2024-06-18
S06229,C032,2025-05-06
S08995,C042,2024-01-01
S06499,C050,2024-11-15
S06142,C012,2024-01-01
S02449,C020,2025-03-06
S09276,C035,2024-09-02
S02009,C032,2025-11-21
S09158,C036,2024-06-27
S05644,C035,2025-04-26
S05073,C039,2024-11-25
S04704,C021,2024-08-20
S01050,C013,2025-10-26
S00495,C021,2025-09-28
S04125,C048,2024-12-04
S08842,C024,2024-09-12
S05772,C037,2025-02-09
S06834,C042,2024-06-24
S05920,C044,2025-11-07
S06610,C050,2024-11-16
S04774,C008,2025-02-10
S05977,C030,2025-02-17
S05462,C043,2025-07-15
S05295,C020,2025-10-03
S03054,C011,2025-02-16
S00017,C006,2025-01-01
S03885,C019,2024-02-26
S06746,C021,2025-03-24
S09440,C035,2024-02-17
S05988,C006,2025-10-27
S08433,C039,2025-11-08
S07464,C039,2025-08-04
S00783,C002,2025-09-08
S07371,C011,2024-03-06
S04503,C006,2024-08-11
S08115,C013,2025-10-26
S07623,C004,2024-01-20
S04085,C010,2025-03-24
S00582,C016,2025-10-11
S06645,C015,2024-07-30
S03524,C004,2025-09-23
S07816,C038,2024-06-23
S03176,C018,2025-10-05
S00794,C003,2024-09-12
S08886,C039,2025-06-25
S07213,C016,2025-06-26
S01283,C038,2025-09-10
S07441,C020,2025-03-08
S03469,C018,2024-03-31
S02727,C003,2025-02-22
S09390,C011,2024-09-06
S09581,C040,2025-02-05
S02824,C046,2024-06-25
S00606,C003,2025-11-13
S03733,C045,2025-06-12
S02728,C025,2025-05-21
S02963,C047,2025-07-11
S04648,C027,2025-11-12
S09902,C013,2025-05-10
S08711,C021,2025-04-17
S04187,C041,2025-06-18
S03245,C013,2025-05-25
S09942,C007,2024-03-11
S05826,C021,2024-06-28
S09418,C037,2025-05-12
S02825,C033,2024-11-17
S05559,C025,2024-07-22
S08193,C007,2025-07-06
S04740,C037,2025-07-22
S06380,C032,2024-05-06
S01263,C013,2025-01-23
S06219,C039,2025-05-07
S00104,C038,2025-02-10
S06172,C032,2024-05-20
S05727,C001,2025-07-02
S09693,C013,2024-12-29
S00952,C046,2024-11-17
S09028,C011,2025-10-21
S02338,C007,2024-04-04
S01508,C001,2024-06-28
S00256,C032,2024-03-10
S02171,C004,2024-06-16
S01339,C044,2025-03-19
S01957,C028,2025-07-14
S00529,C035,2024-04-07
S00828,C044,2024-02-03
S03851,C032,2024-01-11
S06552,C022,2024-09-18
S02039,C027,2025-10-11
S08237,C008,2025-05-20
S01295,C021,2025-11-04
S05977,C018,2025-07-06
S01330,C035,2024-06-20
S09572,C034,2025-09-20
S01001,C028,2025-03-24
S08196,C030,2024-06-08
S03948,C020,2024-02-29
S06966,C034,2025-06-28
S02338,C020,2024-12-01
S06866,C026,2025-01-25
S04223,C015,2024-06-28
S08685,C047,2025-03-15
S06699,C040,2024-03-02
S08080,C012,2025-06-05
S01593,C041,2025-03-04
S03562,C050,2025-07-15
S07453,C004,2024-02-14
S08334,C041,2025-06-19
S00666,C050,2025-10-14
S01291,C035,2025-09-18
S05419,C025,2025-06-25
S06105,C023,2024-07-04
S00151,C038,2025-03-04
S02757,C005,2024-11-01
S04235,C039,2024-02-02
S08245,C006,2024-05-30
S05067,C022,2024-02-10
S06898,C039,2023-12-25
S00451,C033,2025-02-10
S04315,C025,2024-09-07
S00684,C022,2025-05-30
S06818,C049,2024-03-23
S06830,C048,2024-07-17
S01970,C037,2025-11-18
S03732,C025,2024-03-24
S04235,C042,2024-03-21
S08726,C025,2024-01-03
S02889,C021,2025-08-04
S04323,C007,2025-05-02
S06105,C034,2025-10-09
S07547,C010,2024-07-14
S07717,C049,2025-09-20
S02737,C021,2025-07-25
S04138,C010,2024-02-05
S05896,C024,2025-07-22
S09804,C037,2025-04-20
S03716,C025,2025-02-26
S00155,C028,2024-01-02
S08323,C034,2025-04-23
S08197,C029,2024-10-18
S02118,C002,2023-12-11
S01345,C025,2025-05-17
S09141,C033,2025-03-25
S09897,C049,2024-03-07
S00845,C009,2025-05-24
S05613,C012,2024-05-05
S08347,C036,2024-07-20
S08986,C046,2025-06-08
S05047,C001,2025-10-07
S07147,C022,2024-01-29
S06566,C030,2024-10-19
S01322,C003,2024-12-09
S03853,C014,2025-06-21
S08926,C037,2024-08-13
S05639,C016,2024-12-08
S01486,C035,2024-02-26
S09335,C038,2025-07-24
S00575,C024,2025-03-31
S07583,C037,2025-09-03
S05478,C037,2024-02-05
S06364,C009,2024-02-08
S03751,C015,2024-06-20
S09968,C049,2024-03-12
S09690,C005,2025-01-11
S07845,C033,2025-11-03
S03331,C033,2024-06-27
S09192,C011,2025-09-20
S07350,C046,2025-02-10
S01490,C027,2025-10-24
S01213,C020,2025-08-07
S07165,C005,2025-02-22
S01988,C023,2025-10-24
S06335,C033,2025-06-29
S06571,C002,2024-04-15
S06572,C041,2025-10-28
S06000,C044,2025-03-31
S07217,C043,2024-02-24
S03030,C029,2024-04-26
S00546,C011,2025-07-28
S03731,C023,2023-12-17
S05384,C017,2025-12-03
S09779,C026,2025-10-01
S04763,C017,2025-06-15
S04279,C004,2024-08-03
S00764,C016,2024-04-09
S02719,C048,2024-05-21
S04313,C045,2024-03-27
S00926,C017,2025-07-07
S02115,C001,2024-04-27
S08767,C029,2024-05-20
S09348,C001,2025-07-04
S06191,C007,2024-06-05
S02992,C010,2024-03-06
S02578,C045,2025-07-19
S04169,C050,2024-05-01
S07344,C032,2025-10-29
S05061,C008,2024-02-06
S02920,C042,2024-03-15
S05376,C047,2024-02-09
S04199,C045,2024-04-18
S08486,C031,2024-10-20
S06974,C009,2024-11-05
S02782,C038,2024-11-04
S09186,C029,2025-07-29
S08631,C013,2025-11-27
S03296,C011,2024-07-11
S01483,C031,2025-05-17
S03711,C041,2023-12-18
S01435,C016,2024-01-06
S06938,C037,2024-09-27
S09419,C003,2024-11-09
S07509,C015,2025-03-08
S05709,C017,2024-11-28
S04369,C009,2025-01-10
S08771,C046,2025-07-19
S06094,C035,2025-10-18
S06393,C009,2024-05-25
S01778,C039,2024-10-26
S03617,C037,2025-08-05
S04329,C003,2024-10-21
S06208,C001,2025-02-25
S07664,C038,2025-10-12
S04680,C037,2024-07-11
S08627,C015,2025-01-14
S00765,C043,2024-05-17
S04315,C010,2025-03-18
S09023,C033,2025-04-03
S02229,C046,2025-02-26
S02076,C003,2024-10-09
S07009,C042,2024-11-09
S07864,C019,2024-02-09
S09212,C044,2023-12-31
S08472,C034,2024-05-24
S05479,C037,2024-03-12
S07870,C031,2024-06-07
S03438,C007,2023-12-09
S09200,C043,2025-04-29
S07097,C008,2024-06-04
S07210,C023,2025-08-26
S06535,C031,2023-12-26
S00258,C024,2023-12-21
S09116,C017,2024-12-16
S07430,C004,2024-06-29
S08185,C029,2024-08-24
S03813,C046,2024-07-20
S07367,C018,2024-01-20
S09015,C048,2024-08-06
S05475,C037,2024-10-01
S04230,C025,2025-05-27
S09207,C009,2025-11-08
S05586,C027,2024-04-07
S03268,C046,2025-05-23
S01324,C043,2025-11-05
S04077,C011,2024-12-06
S00147,C025,2024-07-03
S08031,C026,2024-11-18
S06700,C025,2024-07-27
S07619,C019,2024-12-05
S08369,C026,2025-10-25
S09191,C014,2025-09-02
S00307,C023,2024-02-10
S02281,C038,2024-08-22
S01693,C037,2025-08-30
S07206,C046,2025-02-18
S06907,C012,2024-03-02
S00437,C035,2024-07-25
S00606,C011,2024-07-20
S06415,C001,2024-07-13
S08915,C019,2024-08-31
S01411,C014,2025-09-25
S02058,C021,2024-07-30
S05490,C040,2024-05-29
S03451,C020,2025-04-27
S05312,C031,2025-04-04
S04700,C049,2024-02-17
S07531,C013,2025-11-14
S08045,C018,2024-11-15
S04175,C039,2025-09-08
S04584,C034,2025-05-03
S00796,C049,2025-10-02
S05048,C043,2024-08-29
S08791,C033,2024-02-17
S04388,C023,2024-11-20
S03304,C040,2024-06-05
S02553,C022,2024-03-07
S05178,C004,2025-10-18
S08601,C038,2024-09-04
S03515,C030,2024-02-21
S01010,C024,2025-01-27
S07549,C037,2024-01-08
S06696,C009,2024-08-05
S01915,C042,2024-10-05
S04263,C007,2024-10-11
S00586,C005,2025-01-16
S01541,C042,2024-06-16
S08369,C028,2024-08-11
S09411,C042,2024-11-16
S07350,C020,2024-08-27
S08304,C036,2024-07-04
S07182,C050,2025-10-17
S03525,C043,2024-08-10
S07640,C004,2025-04-27
S09633,C038,2024-01-05
S08453,C050,2024-08-28
S04622,C028,2024-05-04
S05147,C012,2025-05-11
S06777,C040,2024-02-24
S04808,C018,2024-11-03
S00062,C050,2024-10-16
S04731,C001,2025-01-06
S03023,C024,2025-11-07
S06229,C002,2025-05-18
S03156,C026,2024-02-22
S06157,C020,2024-09-30
S09893,C027,2024-07-18
S05219,C005,2025-03-17
S04660,C045,2025-07-22
S09415,C042,2025-03-29
S03623,C018,2024-11-03
S07993,C020,2023-12-29
S04733,C008,2024-06-07
S01539,C050,2024-02-17
S05088,C044,2024-04-29
S00365,C012,2024-12-23
S05031,C002,2025-01-29
S00983,C002,2024-09-23
S04634,C031,2024-12-24
S00727,C029,2025-09-29
S06104,C045,2024-02-08
S02924,C003,2025-11-08
S00528,C032,2023-12-07
S08460,C009,2024-09-28
S09187,C010,2025-10-20
S06230,C004,2024-02-08
S00204,C024,2025-06-23
S07222,C021,2024-11-18
S00454,C031,2024-08-22
S07363,C013,2024-08-06
S06906,C006,2025-02-08
S09168,C012,2025-11-28
S07508,C034,2024-05-15
S09917,C012,2025-07-17
S05644,C041,2024-10-07
S06230,C043,2024-08-24
S07695,C022,2025-06-13
S02616,C021,2024-10-29
S01801,C021,2024-09-24
S00236,C037,2025-04-07
S02717,C039,2025-03-06
S03999,C038,2024-08-10
S00389,C023,2024-05-28
S06454,C026,2025-09-17
S01374,C027,2024-08-09
S02717,C024,2025-11-08
S02341,C042,2024-05-01
S04926,C026,2024-02-28
S04175,C006,2024-11-04
S06670,C026,2025-09-30
S03912,C010,2025-05-31
S05232,C011,2025-09-11
S01393,C027,2024-05-06
S06166,C045,2025-02-27
S00754,C002,2023-12-21
S07535,C023,2024-01-28
